episode,timestep,reward
368,666000,98.725
369,667000,99.0157
370,669000,-24.3169
371,670000,96.4114
372,672000,-25.5632
373,673000,98.2056
374,674000,87.0643
375,675000,98.8557
376,677000,-24.5736
377,678000,96.638
378,679000,82.4305
379,680000,95.9198
380,681000,85.911
382,682000,86.3089
383,683000,86.9096
384,684000,98.3058
385,686000,82.7916
386,689000,47.048
387,691000,-29.2066
388,694000,-84.415
389,696000,-42.9718
390,699000,-39.8614
391,701000,-74.8826
392,704000,-42.5027
393,705000,83.7352
394,706000,97.4359
395,708000,-36.9082
396,710000,73.9762
398,711000,89.937
399,712000,96.9838
400,714000,-30.0126
401,717000,-26.9973
403,719000,86.0057
405,720000,98.645
406,721000,97.3865
408,722000,92.6467
410,723000,93.2775
412,724000,97.2376
413,725000,98.114
414,726000,77.3237
416,727000,96.9368
417,728000,95.7754
418,729000,75.2951
419,732000,-22.0865
420,734000,-32.8578
421,735000,96.6779
422,736000,73.3574
424,737000,98.214
425,738000,94.4364
426,740000,59.9491
427,742000,-34.314
428,745000,-23.9838
429,746000,97.1046
430,747000,78.3183
432,748000,95.9049
433,750000,71.9945
434,751000,92.6381
435,754000,-54.2204
436,755000,79.3349
438,756000,98.2957
439,757000,93.6935
440,758000,97.779
441,760000,-31.5746
442,761000,83.1919
443,762000,75.5519
445,763000,96.6768
446,764000,79.6965
447,765000,91.8288
448,766000,69.8568
449,767000,75.3305
450,768000,90.2043
451,769000,97.2556
452,770000,89.4429
453,771000,75.1532
455,772000,87.3851
456,773000,98.1612
457,774000,76.7092
458,775000,87.2451
459,776000,80.1934
461,777000,95.2734
463,779000,83.8062
465,780000,97.0489
466,782000,82.1388
467,784000,55.1271
468,785000,91.4171
470,786000,91.6094
471,787000,97.0291
473,788000,93.753
475,789000,90.6186
476,790000,98.7244
478,791000,95.1205
480,792000,97.1043
481,793000,96.7348
482,795000,71.2377
483,798000,-19.3065
484,800000,-52.4824
486,803000,19.365
487,804000,77.5914
488,805000,90.6225
490,806000,89.5127
492,808000,88.0932
493,809000,97.6663
494,811000,-25.9545
495,814000,-23.579
496,815000,78.4739
498,816000,98.7749
500,817000,92.7253
501,818000,96.164
502,819000,69.9643
503,821000,75.6918
505,822000,96.2751
506,823000,99.0854
507,824000,86.2006
508,825000,72.3291
510,826000,96.7584
512,827000,94.0637
513,828000,97.804
515,829000,91.435
517,830000,98.3155
518,831000,98.8894
520,832000,93.1125
521,833000,95.2589
523,834000,96.2892
525,835000,98.3274
526,837000,82.7293
527,839000,76.8406
528,840000,98.0894
529,842000,-57.5772
530,845000,-94.4233
531,847000,-51.7984
532,850000,-128.2297
533,852000,-52.1404
534,855000,-34.104
535,857000,-43.1029
536,858000,89.3759
537,861000,-51.3437
538,863000,-101.103
539,866000,-153.8333
540,868000,-50.1022
541,871000,-37.6468
542,873000,-39.3956
543,876000,-55.7387
544,878000,-109.4924
546,881000,0.5959
547,884000,-273.6863
548,886000,-63.7372
549,889000,-42.5911
550,891000,-29.1318
552,894000,32.3027
553,897000,-40.8132
555,899000,85.998
556,900000,93.6614
557,901000,72.8761
559,902000,98.3789
560,903000,93.3026
562,904000,95.5638
564,906000,91.7884
566,907000,97.05
567,909000,65.0418
568,910000,97.9527
569,912000,-30.1226
570,913000,89.5072
572,915000,86.0704
574,916000,95.839
576,917000,96.3122
577,919000,64.7575
578,920000,85.377
579,921000,98.8481
580,922000,68.334
582,923000,98.5511
583,925000,64.3826
585,926000,97.3769
587,927000,97.7854
588,928000,98.6505
589,930000,89.6673
591,931000,97.8538
592,932000,91.6247
593,933000,81.3115
594,934000,83.6395
595,935000,92.0535
596,936000,98.8901
597,937000,74.6564
598,938000,98.9191
599,939000,68.7277
600,940000,79.7815
601,941000,93.5745
603,942000,99.2214
605,944000,88.3279
607,945000,96.5662
608,947000,88.8185
609,948000,89.6058
610,950000,77.8332
611,951000,98.5685
612,953000,-33.8966
613,956000,-89.3088
614,958000,-27.1378
615,961000,-72.6408
616,963000,-69.0033
617,966000,-253.2642
618,968000,-45.4497
619,971000,-33.4098
620,973000,-69.8194
621,974000,95.3259
623,977000,26.0706
625,980000,6.0358
626,983000,-42.5315
627,985000,-25.7404
628,986000,92.5892
630,989000,30.4225
631,990000,91.6514
633,991000,95.529
635,993000,87.2604
636,994000,97.414
637,995000,77.3579
639,996000,98.0172
640,997000,97.3519
641,999000,60.2694
642,1000000,97.3347
643,1001000,66.228
644,1002000,80.3647
645,1003000,80.3967
646,1004000,93.3551
648,1005000,98.1217
649,1006000,97.7164
650,1008000,47.0368
651,1009000,85.1876
653,1010000,90.2917
654,1011000,90.1182
655,1012000,69.6084
657,1014000,95.3646
658,1015000,99.2401
659,1017000,55.0323
660,1018000,92.0036
662,1019000,97.8824
663,1020000,84.575
664,1021000,95.1713
666,1022000,98.8137
668,1023000,98.3062
670,1024000,95.8413
671,1027000,-28.4285
672,1028000,73.6916
673,1029000,92.7888
674,1030000,98.9607
675,1032000,61.7695
677,1033000,92.1754
678,1035000,72.7667
680,1036000,85.6847
681,1037000,80.2763
683,1038000,98.436
684,1039000,97.5728
685,1040000,95.6095
687,1042000,78.8107
688,1043000,98.478
689,1044000,89.5276
690,1045000,76.9269
691,1046000,79.5825
693,1047000,95.7447
694,1048000,98.9626
696,1049000,85.385
697,1050000,94.896
698,1051000,97.5895
699,1052000,74.9956
700,1053000,88.6953
702,1054000,98.6636
704,1056000,84.6859
706,1058000,81.9098
707,1059000,85.524
708,1060000,90.6901
709,1061000,84.0094
711,1062000,96.0335
712,1063000,99.5569
714,1065000,78.8331
716,1066000,98.5703
717,1067000,86.6475
718,1068000,74.337
719,1069000,92.0834
721,1070000,96.6105
722,1071000,97.5811
724,1073000,75.0685
725,1074000,75.1878
727,1076000,94.7337
729,1077000,88.5179
730,1078000,97.938
731,1079000,96.6024
733,1080000,85.7512
735,1081000,98.6357
737,1082000,98.391
738,1083000,95.3351
740,1084000,95.4327
741,1085000,93.285
743,1086000,96.8822
744,1087000,87.2074
745,1088000,85.2196
747,1089000,88.7547
748,1090000,89.0177
750,1091000,94.7429
751,1092000,97.3374
753,1093000,88.6554
755,1094000,98.6605
756,1095000,99.4136
757,1097000,62.9696
759,1098000,95.9464
760,1099000,97.7648
761,1101000,66.486
763,1102000,87.3406
765,1103000,98.4155
766,1104000,97.5605
767,1105000,94.295
768,1106000,92.2931
769,1108000,82.3878
771,1110000,79.0676
772,1111000,95.9117
773,1112000,71.7717
774,1113000,96.6865
776,1114000,86.4032
777,1115000,93.6912
779,1116000,99.1694
781,1117000,96.537
782,1118000,90.4902
784,1121000,82.3064
786,1122000,94.3704
787,1123000,99.2625
789,1124000,93.8477
790,1125000,79.3491
792,1126000,98.2187
793,1127000,89.7947
795,1128000,92.4609
797,1129000,98.9828
799,1130000,96.0973
800,1132000,86.0858
801,1134000,-39.8048
803,1135000,96.9535
805,1136000,98.3181
806,1138000,62.5237
807,1139000,92.354
809,1140000,96.1813
810,1141000,98.7796
811,1142000,83.8673
812,1143000,98.3934
813,1144000,76.6194
815,1145000,96.2261
816,1146000,78.9617
818,1147000,98.4799
819,1148000,75.9435
821,1149000,94.5212
822,1150000,99.0547
824,1151000,99.0956
826,1152000,95.8953
828,1154000,85.7087
830,1155000,98.3756
831,1156000,98.3207
832,1157000,68.3428
833,1158000,93.8301
835,1159000,98.4845
837,1160000,99.3115
838,1161000,97.605
840,1162000,96.6508
841,1163000,97.133
842,1164000,84.5679
843,1166000,82.4189
845,1167000,90.5244
846,1168000,98.9945
848,1169000,95.7787
850,1170000,98.5973
851,1171000,81.8715
853,1172000,95.9891
855,1173000,99.4323
856,1174000,76.5623
858,1175000,98.9753
859,1176000,88.3608
861,1177000,91.0498
863,1178000,98.4931
864,1179000,87.1142
866,1180000,98.663
868,1181000,98.3131
869,1182000,92.4859
871,1183000,92.0478
872,1184000,74.7137
873,1185000,94.1216
874,1186000,75.0449
876,1187000,87.0673
878,1188000,98.0234
879,1189000,94.9991
881,1190000,80.8627
882,1191000,97.1326
883,1192000,85.5735
885,1193000,98.6906
887,1194000,98.7445
888,1195000,95.4724
889,1196000,72.9767
890,1197000,98.038
892,1198000,88.3853
893,1199000,79.1554
895,1200000,96.9716
896,1201000,77.7535
898,1202000,98.808
900,1203000,98.4196
901,1204000,87.3785
902,1205000,72.8377
903,1206000,95.1149
904,1207000,85.4556
906,1208000,97.7269
908,1209000,88.8328
909,1210000,86.8338
910,1211000,89.0533
912,1212000,85.4852
914,1213000,99.1062
916,1214000,97.0657
917,1215000,87.1835
919,1216000,98.2649
920,1217000,99.0003
922,1218000,92.2381
923,1219000,95.1524
924,1220000,96.9677
925,1221000,83.4155
926,1223000,57.9011
927,1224000,86.2596
928,1225000,96.1911
929,1227000,72.3865
930,1230000,-34.7149
931,1232000,-62.475
932,1233000,96.7748
933,1235000,-40.8246
934,1236000,87.6813
936,1239000,21.1605
938,1242000,7.0237
939,1243000,79.9614
940,1244000,98.7651
941,1245000,81.0778
943,1246000,98.2427
945,1247000,91.9696
946,1248000,98.8338
948,1249000,95.0469
949,1250000,98.8447
951,1251000,93.2637
953,1252000,93.9881
954,1253000,93.2967
955,1254000,95.8446
957,1255000,85.5277
959,1256000,97.2566
960,1257000,99.1573
962,1258000,85.3243
963,1259000,98.0294
965,1260000,87.6236
967,1261000,97.9174
968,1262000,82.8155
970,1263000,98.5798
971,1264000,94.458
973,1265000,87.5049
974,1266000,99.4287
976,1267000,96.2156
978,1268000,96.2935
980,1269000,97.276
981,1270000,93.7515
982,1271000,78.8455
984,1272000,92.2485
985,1273000,96.4057
987,1274000,97.0465
989,1275000,95.8007
990,1276000,97.0679
991,1277000,94.5437
992,1278000,88.8981
993,1281000,-16.8461
994,1283000,-35.0505
995,1286000,-31.447
996,1288000,-94.5609
997,1291000,-106.3964
998,1293000,-86.1294
999,1296000,-44.9807
1000,1298000,-72.9088
1002,1300000,90.6824
1003,1301000,93.8119
1005,1302000,95.3161
1007,1303000,97.6652
