episode,timestep,reward
331,706000,81.0817
333,707000,93.9708
334,708000,88.8662
335,709000,70.5932
336,711000,-549.5648
337,712000,-25.1064
338,713000,94.1865
340,714000,90.5342
342,715000,82.2621
343,718000,-524.4899
344,720000,-375.8773
346,723000,-450.0644
348,725000,26.4167
349,727000,-199.4704
351,729000,-50.2658
352,730000,93.3799
353,732000,-491.1574
355,734000,51.1652
357,735000,91.8406
358,736000,90.2242
359,737000,89.363
360,739000,-632.0563
361,742000,-254.0883
362,743000,65.1961
363,744000,47.2995
364,745000,30.1623
365,748000,-217.5894
367,749000,35.9589
368,751000,-193.4067
369,752000,-12.3285
370,755000,-30.988
371,756000,-24.7616
372,757000,92.4445
373,759000,-193.6339
374,760000,-19.6975
376,761000,92.9438
377,764000,-472.7728
378,765000,-82.5989
379,766000,92.9995
380,768000,-147.5753
382,770000,-36.4366
384,773000,-76.1944
386,774000,92.2071
387,777000,-344.6294
388,778000,46.6494
389,779000,16.5059
391,780000,92.8063
392,783000,-381.9932
393,784000,-82.9427
395,785000,92.8605
396,788000,-675.1848
397,789000,-66.1339
399,790000,94.1105
400,791000,92.5552
401,793000,-374.3284
403,795000,-8.1646
404,798000,-317.6561
406,799000,94.5838
407,801000,-161.7661
408,802000,93.1259
409,804000,-98.6077
410,805000,-21.1348
411,806000,92.5758
412,807000,92.7991
413,809000,-148.2622
414,810000,-16.0374
415,812000,-3.8686
416,813000,-14.1745
417,816000,-386.2675
418,818000,22.6474
420,819000,52.211
421,821000,-86.5826
422,823000,-150.0093
424,825000,15.7014
426,826000,90.2834
427,828000,69.4684
428,830000,-643.3701
429,831000,17.6078
430,832000,-6.2574
432,834000,53.7646
433,835000,89.078
434,836000,-116.8304
435,837000,93.4288
436,839000,-219.4904
437,840000,93.417
438,841000,-47.2542
439,843000,-65.195
441,844000,93.1702
442,847000,-765.9072
443,848000,-50.2265
444,850000,-82.757
445,853000,-261.7291
446,854000,-25.7086
447,855000,11.1208
448,857000,-39.8627
449,859000,-77.3816
450,861000,-21.6828
451,863000,-65.0876
452,865000,-66.018
453,867000,-149.0687
454,870000,-184.3391
455,872000,-209.3889
456,873000,79.6645
457,874000,5.6699
458,875000,53.4265
459,876000,-62.7075
460,878000,-43.2552
461,879000,95.0501
463,881000,32.6757
465,882000,88.1891
466,883000,61.1714
467,885000,-53.0036
468,887000,-275.7052
469,888000,3.1384
471,889000,93.0171
472,891000,-123.6108
473,892000,93.948
474,893000,-33.1211
475,894000,-5.6314
476,895000,93.9948
478,896000,55.3429
479,898000,-10.7683
480,899000,93.8059
482,901000,16.2322
483,903000,-35.9606
485,904000,93.7036
486,906000,-124.469
487,908000,-10.9533
488,909000,21.356
489,910000,26.8748
490,912000,9.6195
492,913000,45.957
494,914000,91.6294
495,917000,-521.8914
497,918000,49.5831
499,919000,92.4939
501,922000,-47.8218
502,923000,28.978
503,924000,0.941
505,926000,59.7858
506,927000,94.5045
507,928000,-31.7496
508,930000,-28.4602
509,931000,10.8304
510,932000,94.9606
512,934000,39.9442
513,935000,93.025
514,937000,-259.1749
515,938000,28.4854
516,939000,94.1932
517,941000,-8.7165
518,942000,19.4927
519,944000,-49.1879
520,945000,93.6793
521,947000,-26.1726
522,948000,37.5628
523,949000,0.5098
524,950000,26.4643
526,953000,-38.4048
527,954000,94.9439
528,956000,-45.2583
530,957000,92.3145
531,958000,89.3671
532,959000,52.4573
533,962000,-281.4675
535,963000,68.7874
537,965000,35.421
539,966000,90.9005
541,969000,-226.9635
542,970000,93.8068
543,972000,44.8449
544,973000,-141.2847
545,975000,-283.3056
547,977000,33.3033
548,979000,-13.3473
549,980000,23.976
550,981000,46.6781
551,982000,95.6296
553,983000,71.6912
555,985000,44.9235
556,986000,26.4111
558,988000,62.4904
559,989000,91.9617
560,991000,-196.7957
562,992000,60.914
564,994000,40.8717
566,995000,91.5466
567,996000,86.4797
568,998000,-644.4678
569,999000,95.2959
570,1001000,-6.461
572,1002000,51.7905
574,1004000,59.2193
576,1005000,92.9742
578,1008000,-134.9951
579,1009000,94.1716
581,1011000,27.9059
582,1012000,93.2237
583,1014000,-167.5863
584,1015000,95.2386
585,1016000,23.8105
587,1017000,93.84
588,1019000,-121.8493
589,1020000,95.0218
590,1021000,16.6768
591,1022000,57.3629
592,1024000,-2.0146
593,1025000,6.4489
594,1026000,26.2612
595,1027000,6.7153
596,1028000,87.0791
597,1029000,-1.4061
599,1030000,58.2128
600,1031000,15.361
601,1033000,13.8136
602,1035000,-111.8479
603,1036000,94.8892
605,1037000,57.599
606,1038000,93.3836
608,1039000,90.029
609,1040000,87.6921
610,1041000,46.6381
612,1044000,-100.1396
613,1045000,92.8675
614,1046000,-29.0613
616,1047000,93.4229
617,1048000,91.2345
618,1050000,-144.9846
620,1051000,68.2889
621,1052000,31.4957
622,1053000,95.1571
623,1054000,28.3866
624,1055000,94.4311
625,1056000,10.5948
626,1057000,51.2795
627,1058000,45.7337
629,1059000,58.9497
630,1060000,11.3176
631,1061000,47.0394
633,1062000,78.5905
634,1065000,-180.0657
635,1066000,30.8431
636,1067000,94.5922
637,1068000,53.4524
639,1069000,70.7132
640,1070000,93.3231
641,1072000,-62.3912
642,1073000,94.8641
643,1074000,35.8039
644,1075000,-4.5841
645,1076000,7.7117
647,1078000,52.4284
649,1079000,92.5358
650,1082000,-362.158
651,1083000,-17.0732
653,1084000,57.4622
654,1085000,21.1901
655,1087000,19.8021
657,1088000,66.8826
658,1089000,94.8823
659,1090000,-33.9372
660,1091000,58.2493
662,1092000,76.2609
663,1094000,7.8771
665,1095000,64.0725
666,1096000,35.7533
667,1097000,42.1573
669,1098000,63.2455
670,1099000,93.1839
671,1101000,-56.8428
672,1102000,16.6636
673,1103000,2.3088
674,1104000,94.0077
676,1106000,19.9428
677,1108000,34.4835
678,1109000,9.2749
680,1110000,52.9487
682,1112000,57.0801
684,1113000,92.7923
685,1114000,88.5782
686,1116000,-631.0664
688,1117000,95.1217
689,1119000,-1.9964
690,1120000,29.8344
692,1122000,35.5166
694,1124000,55.8352
696,1125000,66.7058
697,1127000,-45.882
698,1128000,46.2678
699,1129000,25.8011
700,1130000,32.7592
702,1131000,94.4323
703,1133000,-103.8269
704,1134000,94.9847
705,1135000,-0.1302
706,1136000,36.4123
707,1138000,-5.7936
708,1139000,22.6602
709,1140000,18.5138
710,1141000,30.712
711,1143000,9.8608
712,1144000,95.155
713,1145000,23.2471
715,1146000,94.1
716,1147000,91.8867
718,1149000,-31.117
719,1150000,64.4232
721,1152000,48.0242
722,1153000,93.1563
723,1154000,20.1824
725,1155000,56.412
726,1156000,42.1796
727,1157000,93.9266
728,1159000,6.6014
730,1160000,54.2546
732,1162000,29.1654
733,1163000,58.1129
735,1164000,93.4167
737,1165000,89.5151
738,1167000,40.812
739,1169000,-407.7892
740,1170000,94.222
742,1171000,70.0934
743,1172000,92.5417
744,1173000,-23.9876
745,1174000,56.8508
747,1175000,75.6037
748,1177000,-18.1211
749,1178000,38.4484
750,1179000,30.8671
751,1180000,51.2987
752,1181000,23.9092
754,1182000,94.0428
755,1184000,7.6276
756,1185000,95.4399
758,1186000,44.3395
760,1187000,93.3129
761,1189000,-12.8215
762,1190000,25.7334
764,1191000,92.985
766,1192000,87.3556
767,1194000,-1.1359
768,1195000,-129.9502
769,1197000,-155.2504
770,1199000,-271.5795
771,1200000,92.9675
773,1201000,30.2877
774,1202000,93.8379
775,1203000,23.3589
776,1204000,33.4014
778,1205000,77.1363
780,1206000,92.1435
781,1207000,89.2582
782,1209000,24.4841
784,1212000,-53.3131
785,1213000,92.9952
786,1214000,-26.4159
787,1215000,94.7033
789,1216000,69.0905
790,1217000,59.4282
792,1218000,91.9335
793,1220000,-217.9103
794,1221000,33.4875
796,1222000,93.3673
797,1224000,-27.661
799,1225000,93.7324
800,1226000,91.1811
802,1228000,9.5583
804,1229000,92.5478
805,1230000,87.9323
806,1232000,-691.5937
808,1233000,70.4481
810,1235000,57.257
811,1236000,60.3381
813,1237000,74.5099
814,1238000,59.8782
816,1239000,76.8891
818,1240000,93.0787
819,1242000,-15.9286
820,1243000,32.3967
822,1244000,91.8263
823,1246000,-108.3071
824,1247000,95.198
826,1248000,66.7323
827,1249000,61.0955
829,1250000,94.1872
831,1252000,52.9095
832,1253000,51.5151
834,1254000,81.2138
835,1256000,-1.9618
837,1257000,95.059
838,1258000,92.4914
840,1260000,25.9838
842,1261000,92.6062
843,1262000,90.3732
844,1264000,-421.3166
846,1265000,76.4446
847,1267000,27.8311
849,1268000,72.3356
850,1269000,94.7504
851,1270000,10.4863
852,1271000,55.5551
853,1272000,46.171
855,1273000,94.0594
857,1275000,59.9252
858,1276000,94.5567
860,1278000,51.5617
862,1279000,76.3977
863,1280000,89.4147
864,1282000,-266.012
866,1283000,78.4125
868,1284000,92.407
870,1287000,-52.9939
871,1288000,67.9423
873,1289000,60.2302
874,1290000,55.5389
876,1291000,76.2722
877,1292000,92.4629
878,1294000,-170.6906
880,1295000,62.2592
881,1296000,40.3803
882,1297000,94.1094
884,1299000,39.0077
885,1300000,92.8463
887,1302000,44.2592
888,1303000,92.8887
890,1305000,39.7308
891,1306000,59.8901
892,1307000,24.6445
893,1308000,17.9835
895,1309000,79.4992
897,1312000,15.8281
899,1313000,92.9541
900,1314000,89.5022
901,1316000,-636.5588
902,1317000,52.6967
903,1318000,32.2853
904,1319000,37.3447
905,1320000,48.9226
907,1321000,94.3351
908,1323000,-7.7186
909,1324000,36.9695
911,1325000,45.4108
913,1326000,94.5151
914,1327000,91.7623
915,1328000,87.7243
916,1330000,-555.0224
918,1331000,65.8032
919,1332000,68.3733
921,1333000,57.5268
922,1334000,93.4773
924,1336000,63.7157
926,1337000,92.0418
927,1339000,-207.7924
929,1340000,93.1415
930,1341000,90.4488
931,1343000,-98.1882
933,1346000,-168.6712
934,1347000,56.2183
936,1348000,73.9829
938,1349000,74.9527
939,1350000,46.7468
941,1351000,74.4991
942,1352000,70.8602
944,1353000,90.7717
946,1356000,-209.4423
948,1357000,78.4748
949,1358000,92.9452
950,1360000,-80.5267
952,1361000,78.8876
954,1362000,89.5447
955,1365000,-627.5636
957,1366000,60.8598
958,1367000,93.2143
959,1369000,-65.0968
961,1370000,94.6591
962,1372000,-33.4248
963,1373000,44.2021
965,1374000,73.2597
967,1375000,78.9165
969,1378000,17.8542
971,1379000,81.5135
973,1382000,-22.4316
974,1383000,93.9578
975,1385000,-31.4493
977,1386000,82.6139
979,1387000,91.3072
981,1390000,-247.2093
982,1391000,54.4219
983,1392000,65.0804
984,1393000,67.1368
985,1395000,-7.0474
987,1396000,64.3744
988,1398000,-12.949
989,1399000,32.191
991,1400000,92.356
992,1401000,90.9035
993,1403000,-82.6894
994,1405000,-179.6012
995,1408000,-365.3846
996,1410000,-692.0416
997,1413000,-1144.3309
998,1415000,-980.2568
1000,1418000,-178.6673
1001,1419000,56.6975
1003,1420000,82.341
1004,1421000,67.6486
1006,1422000,82.812
1007,1424000,-74.8292
1009,1425000,93.9315
1010,1426000,59.995
1011,1427000,84.9831
1012,1429000,-121.756
1013,1432000,-266.328
1014,1434000,-447.2898
1016,1435000,93.7484
1018,1436000,90.1353
1020,1439000,-137.4702
1021,1440000,68.5385
1023,1441000,78.2279
1025,1442000,92.5306
1026,1443000,86.0303
1027,1445000,-612.1013
1029,1446000,94.6735
1031,1449000,49.0825
1033,1450000,81.9446
1034,1452000,-21.7959
1035,1453000,93.4559
1036,1454000,92.3594
1038,1456000,30.1149
1039,1457000,73.1559
1041,1458000,90.32
1042,1460000,-359.2276
1043,1461000,67.9091
1045,1462000,90.8339
1046,1463000,89.2511
1047,1465000,-781.1671
1049,1466000,80.4442
1050,1467000,55.3169
1052,1468000,58.5756
1054,1469000,90.2204
1055,1472000,4.7014
1056,1474000,-251.1901
1058,1477000,-170.1297
1060,1478000,82.8317
1061,1480000,10.8696
1062,1481000,19.4196
1064,1482000,93.1028
1065,1484000,-110.3766
1066,1485000,47.989
1068,1486000,72.8702
1069,1489000,-56.619
1071,1490000,65.047
1073,1491000,61.2938
1075,1492000,92.8337
1076,1493000,87.2059
1077,1495000,-703.2039
1078,1496000,94.5535
1080,1497000,74.5664
1082,1498000,76.0988
1083,1500000,30.078
1085,1501000,58.784
1086,1502000,59.2302
1088,1503000,50.7374
1089,1504000,61.8132
1091,1505000,57.5655
1092,1506000,94.6088
1094,1507000,55.3721
1095,1508000,93.8079
1096,1510000,-38.7749
1097,1511000,34.1077
1099,1512000,70.0902
1101,1513000,90.0752
1103,1516000,-298.5779
1104,1517000,91.059
1105,1519000,-105.3213
1106,1520000,43.7401
1108,1521000,76.639
1109,1522000,91.411
1110,1524000,-210.7399
1112,1525000,93.8628
1114,1528000,1.7352
1115,1529000,93.9513
1116,1531000,-15.8468
1118,1532000,94.6667
1120,1533000,91.1462
1121,1535000,37.2208
1122,1537000,-336.3897
1123,1538000,47.9703
1124,1539000,63.529
1126,1540000,72.4768
1128,1541000,65.2764
1130,1542000,90.5434
1131,1545000,-391.7731
1133,1546000,62.2375
1134,1547000,93.6471
1135,1549000,-31.9214
1137,1550000,78.2879
1139,1551000,91.0161
1140,1554000,-81.5041
1141,1556000,-572.1544
1142,1557000,95.0666
1144,1558000,68.7818
1145,1559000,67.7929
1147,1560000,64.635
1148,1561000,61.0528
1150,1562000,62.5093
1151,1563000,71.3089
1152,1564000,91.1182
1153,1566000,-74.9452
1155,1567000,63.4804
1156,1568000,92.9379
1157,1570000,-99.4035
1158,1571000,63.0073
1160,1572000,79.9491
1161,1573000,89.4801
1162,1575000,-336.81
1163,1576000,42.9091
1165,1577000,65.0119
1167,1578000,90.3553
1168,1581000,16.865
1169,1583000,-583.8593
1171,1584000,93.7687
1172,1585000,92.2068
1173,1587000,-116.9634
1174,1588000,37.7418
1176,1589000,58.8162
1178,1590000,93.2516
1180,1593000,10.0338
1182,1594000,92.2
1183,1595000,89.8215
1184,1597000,-91.8167
1186,1600000,-130.6806
1187,1601000,92.5373
1189,1602000,74.5465
1191,1603000,79.6994
1192,1604000,57.2066
1194,1605000,81.8268
1195,1607000,-16.9907
1197,1608000,94.1951
1198,1609000,57.3019
1200,1610000,62.8809
1201,1611000,90.3798
1202,1612000,90.0737
1203,1614000,-120.1464
1204,1616000,-176.6122
1206,1619000,-115.7242
1207,1620000,94.5527
1208,1621000,48.0971
1210,1622000,94.3506
1211,1623000,91.7434
1212,1625000,-114.5716
1214,1626000,80.942
1216,1627000,90.7637
1218,1630000,-114.244
1220,1632000,66.7884
1221,1633000,57.2783
1223,1634000,71.7124
1224,1635000,62.845
1226,1636000,66.4183
1227,1637000,55.5908
1228,1638000,92.6693
1230,1640000,34.3243
1231,1641000,65.9848
1233,1642000,72.902
1234,1643000,88.4701
1235,1645000,-547.7907
1237,1646000,75.1422
1239,1647000,93.6897
1241,1648000,89.0257
1243,1651000,-194.6806
1244,1652000,57.7421
1245,1653000,92.2162
1246,1655000,-17.6574
1248,1656000,36.5834
1249,1657000,30.8449
1250,1658000,65.2676
1251,1659000,58.3209
1253,1661000,40.5568
1254,1662000,92.6049
1255,1664000,-60.4569
1257,1665000,75.4839
1259,1666000,89.1082
1260,1669000,-626.9352
1262,1670000,70.41
1264,1671000,86.597
1265,1674000,-114.5269
1266,1676000,-286.0039
1268,1679000,-227.6066
1269,1680000,61.4309
1271,1681000,59.4362
1272,1682000,93.6121
1273,1684000,13.458
1275,1685000,45.5724
1276,1686000,59.4587
1278,1687000,74.1887
1280,1688000,87.7502
1282,1691000,-284.3447
1283,1692000,64.0856
1284,1693000,92.6594
1285,1695000,-36.6884
1287,1696000,63.323
1289,1697000,79.4825
1291,1698000,90.6822
1292,1701000,-7.6554
1293,1703000,-673.0798
1295,1704000,93.5811
1296,1705000,89.9221
1297,1707000,-142.5034
1298,1709000,-240.3059
1299,1712000,-383.4457
1300,1714000,-470.805
1302,1715000,94.0476
1304,1716000,83.0308
1306,1717000,88.5826
1308,1720000,-107.7034
1309,1721000,92.6879
1311,1722000,74.378
1313,1723000,72.6823
1314,1725000,18.0622
1316,1726000,61.4552
1317,1727000,64.3995
1319,1728000,72.6122
1320,1729000,91.8219
1321,1731000,-86.7174
1323,1732000,79.9101
1324,1733000,57.8613
1326,1734000,65.7614
1328,1735000,88.6088
1329,1738000,-88.6788
1330,1740000,-274.7486
1331,1743000,-398.8788
1332,1745000,-597.6455
1333,1748000,-404.3489
1335,1749000,67.261
1336,1750000,91.7857
1338,1752000,10.4329
1339,1753000,92.8261
1341,1754000,77.3765
1343,1757000,-6.1208
1345,1758000,79.0615
1346,1761000,-23.7784
1348,1762000,60.0722
1350,1763000,62.6385
1351,1764000,66.3402
1353,1765000,90.0878
1354,1768000,11.1144
1355,1769000,-232.4456
1356,1772000,-368.0058
1357,1774000,-446.4346
1358,1777000,-301.9886
1360,1778000,50.7848
1361,1779000,55.2788
1363,1780000,77.9042
1365,1783000,-26.552
1366,1784000,60.1008
1368,1785000,80.1576
1370,1788000,-16.6815
1371,1789000,93.5155
1373,1790000,72.6753
1374,1791000,90.4173
1375,1793000,-135.8878
1377,1794000,82.907
1379,1795000,83.1513
1380,1796000,92.4378
1381,1797000,88.8759
1382,1799000,-93.3457
1384,1802000,-281.2042
1385,1803000,93.7697
1386,1804000,25.0974
1387,1805000,35.2998
1389,1806000,81.1066
1390,1807000,94.184
1391,1809000,14.0053
1393,1810000,64.3843
1395,1811000,73.1491
1397,1812000,88.3743
1399,1815000,-178.8343
1400,1816000,62.7922
1402,1817000,91.458
1404,1820000,-110.584
1406,1821000,93.7365
1408,1824000,15.992
1409,1825000,53.8012
1411,1826000,77.8073
1413,1827000,69.4165
1414,1828000,60.1419
1416,1829000,58.4496
1417,1830000,52.4815
1418,1831000,92.1983
1419,1833000,-71.2238
1421,1834000,70.8258
1422,1835000,91.9991
1423,1836000,88.4607
1424,1838000,2.7278
1425,1840000,-464.2588
1426,1841000,53.8751
1428,1842000,74.7842
1429,1843000,90.4699
1430,1845000,-100.9229
1432,1846000,78.4127
1433,1847000,92.0097
1434,1849000,-28.7093
1436,1850000,93.4156
1438,1851000,88.4948
1439,1854000,-433.4501
1441,1855000,66.2958
1443,1856000,90.8505
1445,1859000,-90.8619
1447,1860000,77.2731
1448,1863000,-38.5598
1450,1864000,49.9011
1451,1865000,62.7053
1452,1866000,91.5227
1453,1868000,-56.435
1455,1869000,80.2195
1457,1870000,89.4481
1459,1873000,-180.8703
1461,1874000,78.9325
1462,1875000,88.764
1463,1877000,-333.9429
1464,1878000,94.5385
1466,1879000,75.5664
1467,1880000,87.6348
1468,1882000,-340.35
1470,1883000,81.3785
1472,1884000,91.9798
1473,1887000,-115.6865
1475,1888000,93.3576
1477,1889000,76.128
1478,1890000,87.8396
1479,1892000,-13.9749
1481,1895000,-127.8042
1482,1896000,61.6428
1484,1897000,62.6548
1485,1898000,93.3837
1487,1899000,57.7036
1488,1900000,91.1836
1490,1902000,41.5146
1491,1903000,60.4258
1493,1904000,73.8251
1495,1905000,80.6809
1496,1906000,90.8062
1497,1908000,-118.931
1498,1910000,-196.472
1500,1913000,-262.3494
1501,1914000,94.651
1502,1915000,68.3795
1503,1916000,44.0511
1505,1917000,53.7514
1506,1918000,69.8175
1508,1919000,76.1397
1510,1920000,74.7003
1511,1921000,89.1496
1512,1923000,-345.2187
1514,1924000,94.0402
1515,1925000,91.4029
1516,1927000,-57.1744
1517,1928000,22.835
1518,1929000,68.0853
1520,1930000,67.582
1521,1931000,91.7087
1522,1933000,-63.8617
1524,1934000,80.9024
1526,1935000,91.2109
1527,1938000,-125.2231
1528,1940000,-712.9908
1529,1941000,35.8899
1530,1942000,68.1931
1532,1943000,62.6832
1534,1944000,91.761
1535,1947000,-134.073
1536,1949000,-484.0729
1537,1950000,20.0155
1539,1951000,79.8944
1540,1952000,60.6489
1542,1953000,76.4768
1543,1954000,67.4313
1545,1955000,67.601
1546,1956000,92.7244
1548,1958000,46.8345
1549,1959000,66.6047
1551,1960000,54.3531
1552,1961000,92.6295
1553,1962000,92.7627
1554,1964000,-73.7006
1556,1965000,45.4006
1558,1966000,91.6766
1560,1969000,-83.0842
1561,1970000,92.672
1562,1972000,-16.5773
1563,1973000,49.8449
1565,1974000,78.7201
1567,1975000,79.9482
1568,1978000,-227.5685
1570,1979000,70.4047
1571,1980000,90.4305
1572,1982000,-98.3722
1573,1983000,48.6732
1575,1984000,92.6661
1577,1987000,-87.9898
1578,1988000,64.6259
1580,1989000,92.0066
1581,1992000,-100.7065
1582,1994000,-154.9437
1583,1996000,-355.0051
1584,1999000,-322.8428
1586,2000000,47.5145
1588,2001000,91.8176
1590,2004000,13.3542
1592,2005000,65.1626
1593,2006000,61.2394
1595,2007000,88.0774
1597,2010000,-159.0336
1599,2011000,92.5271
1600,2012000,90.0062
1601,2014000,-284.6862
1603,2015000,94.2033
1604,2016000,51.1204
1606,2017000,93.1012
1607,2018000,90.3097
1608,2020000,-317.3517
1609,2021000,20.4598
